LocationHeader,Region,Superregion,iso3c,selected_model,selected_Mean_total_billions,selected_SD_total_billions,selected_Mean_perio_billions,selected_SD_perio_billions,selected_Mean_replace_billions,selected_SD_replace_billions,WHO_selected_Mean_total_billions,WHO_selected_SD_total_billions,WHO_selected_Mean_perio_billions,WHO_selected_SD_perio_billions,WHO_selected_Mean_replace_billions,WHO_selected_SD_replace_billions,Mean_total_billions_high,SD_total_billions_high,Mean_perio_billions_high,SD_perio_billions_high,Mean_replace_billions_high,SD_replace_billions_high,Mean_total_billions_mid,SD_total_billions_mid,Mean_perio_billions_mid,SD_perio_billions_mid,Mean_replace_billions_mid,SD_replace_billions_mid,Mean_total_billions_low,SD_total_billions_low,Mean_perio_billions_low,SD_perio_billions_low,Mean_replace_billions_low,SD_replace_billions_low,Mean_total_billions_WHO_target,SD_total_billions_WHO_target,Mean_perio_billions_WHO_target,SD_perio_billions_WHO_target,Mean_replace_billions_WHO_target,SD_replace_billions_WHO_target,Dent_exp_usd,Dent_exppc_usd,Pop,Pop_sd,Edent_prev,Edent_prev_sd,Perio_prev,Perio_prev_sd,GDP_per_capita_PPP_2021,gdp_ppp_upper,gdp_ppp_lower,Country,Level,Year
Côte d'Ivoire,Western Sub-Saharan Africa,Sub-Saharan Africa,CIV,low,0.01480526518521102,0.04696480563926673,0.00538681897119967,0.02874308196824592,0.00154294003950625,0.00870610207880175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0066,0.25,NA,NA,NA,NA,NA,NA,6045.204805,NA,NA,Côte d'Ivoire,3,2045
Gambia,Western Sub-Saharan Africa,Sub-Saharan Africa,GMB,low,0.00108353774463563,0.0041156054297334,4.760811553932347e-4,0.00265538603370759,1.4184930028820036e-4,0.00101237009771174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,NA,NA,NA,NA,NA,NA,3503.034914,NA,NA,Gambia,3,2045
Ghana,Western Sub-Saharan Africa,Sub-Saharan Africa,GHA,low,0.01819217377724796,0.06209252400870381,0.00811956408183893,0.04214403566672897,0.00213669972257596,0.01312120928533281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e-4,0.03,NA,NA,NA,NA,NA,NA,6607.502974,NA,NA,Ghana,3,2045
Guinea,Western Sub-Saharan Africa,Sub-Saharan Africa,GIN,low,0.00568947650534282,0.02254163154291622,0.00239558783819606,0.01515819070734652,6.68918958173671e-4,0.00406134561908855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0032,0.23,NA,NA,NA,NA,NA,NA,3738.805126,NA,NA,Guinea,3,2045
Guinea-Bissau,Western Sub-Saharan Africa,Sub-Saharan Africa,GNB,low,5.524709488303253e-4,0.0027204334754311,2.353704974195207e-4,0.00186996292230869,7.279038772394752e-5,4.5888052922552224e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e-4,0.25,NA,NA,NA,NA,NA,NA,2483.850629,NA,NA,Guinea-Bissau,3,2045
Liberia,Western Sub-Saharan Africa,Sub-Saharan Africa,LBR,low,0.00138936044025051,0.00719104498145491,5.837764352479019e-4,0.00471019352535361,2.457627691268242e-4,0.00177082575198356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e-4,0.16,NA,NA,NA,NA,NA,NA,1539.208923,NA,NA,Liberia,3,2045
Mali,Western Sub-Saharan Africa,Sub-Saharan Africa,MLI,low,0.00763592304503645,0.03816323180392027,0.00281179602193787,0.02444439345153767,0.00104905231632011,0.00615207593012613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013,0.07,NA,NA,NA,NA,NA,NA,2796.227938,NA,NA,Mali,3,2045
Mauritania,Western Sub-Saharan Africa,Sub-Saharan Africa,MRT,low,0.00214764931528358,0.00706775308301416,7.285683257803536e-4,0.00372355090096138,2.0794054461479428e-4,0.00122162334242486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017,0.43,NA,NA,NA,NA,NA,NA,5836.565808,NA,NA,Mauritania,3,2045
Niger,Western Sub-Saharan Africa,Sub-Saharan Africa,NER,low,0.00392275705134844,0.04069108877010171,0.00114570844532101,0.01071832050059208,3.102722608249378e-4,0.00264560846299809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,0.01,NA,NA,NA,NA,NA,NA,1585.59922,NA,NA,Niger,3,2045
Nigeria,Western Sub-Saharan Africa,Sub-Saharan Africa,NGA,low,0.0746372392667975,0.2828436317689677,0.0119462370089278,0.07202571469648207,0.00371205880789461,0.02047645632492852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1375,0.68,NA,NA,NA,NA,NA,NA,5491.700341,NA,NA,Nigeria,3,2045
Sao Tome and Principe,Western Sub-Saharan Africa,Sub-Saharan Africa,STP,low,8.32633118671992e-5,2.703259077876383e-4,3.296315226703589e-5,1.751394226676886e-4,9.087525570128684e-6,5.355589792480528e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,0.61,NA,NA,NA,NA,NA,NA,5732.694561,NA,NA,Sao Tome and Principe,3,2045
Senegal,Western Sub-Saharan Africa,Sub-Saharan Africa,SEN,low,0.00585673231345853,0.02383816125327224,0.00233263737021582,0.01378968420392753,7.153194930445902e-4,0.00419833248356352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0044,0.27,NA,NA,NA,NA,NA,NA,4173.677414,NA,NA,Senegal,3,2045
Sierra Leone,Western Sub-Saharan Africa,Sub-Saharan Africa,SLE,low,0.00383210023244993,0.01683373580467143,0.00182676597186334,0.0108835250720136,4.208668800136525e-4,0.00264654135074501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0014,0.18,NA,NA,NA,NA,NA,NA,2851.952081,NA,NA,Sierra Leone,3,2045
Togo,Western Sub-Saharan Africa,Sub-Saharan Africa,TGO,low,0.00245972419618337,0.00939710198749307,9.146043044634512e-4,0.00529825239845085,2.728146375940761e-4,0.00180235655452525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017,0.2,NA,NA,NA,NA,NA,NA,2577.201963,NA,NA,Togo,3,2045
Global,NA,NA,NA,NA,159.9554889344601,17.899052363523307,59.644091960231144,6.4576120301811075,42.93924697754643,9.980559934599135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Global,0,2050
"Central Europe, Eastern Europe, and Central Asia",NA,"Central Europe, Eastern Europe, and Central Asia",NA,NA,2.4698427387184023,0.5697906070617201,0.7587930550962051,0.2527281374557564,0.6132114558636614,0.26449464888570756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2050
Central Asia,Central Asia,"Central Europe, Eastern Europe, and Central Asia",NA,NA,0.13051718670892923,0.0754258637999478,0.03010521689303992,0.02944825216092632,0.02728471418532659,0.0262762411684209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2050
Armenia,Central Asia,"Central Europe, Eastern Europe, and Central Asia",ARM,mid,0.02511115765800976,0.01934896069784188,0.0058637686374208,0.00728351483601887,0.00786949045268261,0.01151173453747545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113,38.05,NA,NA,NA,NA,NA,NA,15921.70528,NA,NA,Armenia,3,2050
Azerbaijan,Central Asia,"Central Europe, Eastern Europe, and Central Asia",AZE,low,0.00653315382273445,0.01350717723687547,0.00185994640702633,0.00682546987250538,5.686919090378652e-4,0.00217533723669481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1268,12.61,NA,NA,NA,NA,NA,NA,20111.3757,NA,NA,Azerbaijan,3,2050
Georgia,Central Asia,"Central Europe, Eastern Europe, and Central Asia",GEO,low,0.00170406047303485,0.00352984489784008,4.669126617493538e-4,0.00170999872981933,1.4118411495662447e-4,5.172665938147144e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0116,3.13,NA,NA,NA,NA,NA,NA,18915.6534,NA,NA,Georgia,3,2050
Kazakhstan,Central Asia,"Central Europe, Eastern Europe, and Central Asia",KAZ,low,0.01825859423522489,0.03611522545073329,0.00436396991559549,0.01533169132336627,0.00124385638593192,0.00413266665807396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061,3.27,NA,NA,NA,NA,NA,NA,32945.85157,NA,NA,Kazakhstan,3,2050
Kyrgyzstan,Central Asia,"Central Europe, Eastern Europe, and Central Asia",KGZ,low,0.00194303213713017,0.00646867529689041,5.19975763453297e-4,0.00301785541254016,1.3996842553146637e-4,8.218891438656465e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0039,0.6,NA,NA,NA,NA,NA,NA,5736.478834,NA,NA,Kyrgyzstan,3,2050
Mongolia,Central Asia,"Central Europe, Eastern Europe, and Central Asia",MNG,low,0.00180364368820811,0.00408513146026661,4.343505759586776e-4,0.00172977203041604,1.1907447402572464e-4,4.995328926705385e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0352,10.65,NA,NA,NA,NA,NA,NA,14792.25091,NA,NA,Mongolia,3,2050
Tajikistan,Central Asia,"Central Europe, Eastern Europe, and Central Asia",TJK,low,0.00230151031736746,0.01033754693207977,7.201582334880405e-4,0.00432173710087458,1.9143747467551317e-4,0.00104056909645832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0306,3.29,NA,NA,NA,NA,NA,NA,3985.912476,NA,NA,Tajikistan,3,2050
Turkmenistan,Central Asia,"Central Europe, Eastern Europe, and Central Asia",TKM,mid,0.05968436612827725,0.04364741139426301,0.01237212833295581,0.01544316542434702,0.01604533812665752,0.02263327497018757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1348,22.57,NA,NA,NA,NA,NA,NA,16434.13991,NA,NA,Turkmenistan,3,2050
Uzbekistan,Central Asia,"Central Europe, Eastern Europe, and Central Asia",UZB,low,0.01317766824894228,0.04177286250038326,0.00350400636539212,0.01613411729951526,9.656728218273464e-4,0.00464427309212551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2183,6.61,NA,NA,NA,NA,NA,NA,9247.643827,NA,NA,Uzbekistan,3,2050
Central Europe,Central Europe,"Central Europe, Eastern Europe, and Central Asia",NA,NA,2.095534720803544,0.5135657918228123,0.6598719366734455,0.2208658806144008,0.5458217469688198,0.2602313070714696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2050
Albania,Central Europe,"Central Europe, Eastern Europe, and Central Asia",ALB,low,0.00133005426290885,0.00309895813630224,3.838788357012693e-4,0.00163868197168749,1.1489533189621407e-4,5.3183429011207e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0363,12.66,NA,NA,NA,NA,NA,NA,16126.77749,NA,NA,Albania,3,2050
Bosnia and Herzegovina,Central Europe,"Central Europe, Eastern Europe, and Central Asia",BIH,mid,0.02784421443542079,0.02125228874448301,0.00658732308514067,0.00796354587632929,0.00902198167829677,0.01276008135704285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0727,20.75,NA,NA,NA,NA,NA,NA,18285.67112,NA,NA,Bosnia and Herzegovina,3,2050
Bulgaria,Central Europe,"Central Europe, Eastern Europe, and Central Asia",BGR,low,0.00362492803467048,0.00701000392921907,8.86202813040253e-4,0.00278351887489364,2.666329478980653e-4,9.29657472995201e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1094,15.72,NA,NA,NA,NA,NA,NA,30971.91319,NA,NA,Bulgaria,3,2050
Croatia,Central Europe,"Central Europe, Eastern Europe, and Central Asia",HRV,mid,0.06100804471151361,0.04191698325111762,0.01594086849608991,0.01528609269935037,0.01953350665971168,0.02269139689932752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1494,36.8,NA,NA,NA,NA,NA,NA,36930.47013,NA,NA,Croatia,3,2050
Czechia,Central Europe,"Central Europe, Eastern Europe, and Central Asia",CZE,high,0.8852042682175449,0.26288872312564077,0.3721583361391452,0.15628777447157496,0.1985770480669168,0.1320481544472264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8438,79.32,NA,NA,NA,NA,NA,NA,47796.03374,NA,NA,Czechia,3,2050
Hungary,Central Europe,"Central Europe, Eastern Europe, and Central Asia",HUN,mid,0.09473169914538898,0.05932697704517232,0.01553999308807265,0.01559953902791917,0.01793061643955152,0.02222145854828892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3639,37.29,NA,NA,NA,NA,NA,NA,38887.19095,NA,NA,Hungary,3,2050
Montenegro,Central Europe,"Central Europe, Eastern Europe, and Central Asia",MNE,low,3.8196405314862265e-4,7.52553638384138e-4,9.963966964122662e-5,3.334678502474751e-4,3.194654735029646e-5,1.231783657722283e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0057,9.18,NA,NA,NA,NA,NA,NA,23842.06192,NA,NA,Montenegro,3,2050
North Macedonia,Central Europe,"Central Europe, Eastern Europe, and Central Asia",MKD,low,0.00128764126996499,0.00275872601001499,3.954590698845554e-4,0.00137714033449559,1.1287215123817316e-4,4.2910240788709774e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0319,15.34,NA,NA,NA,NA,NA,NA,22142.97287,NA,NA,North Macedonia,3,2050
Poland,Central Europe,"Central Europe, Eastern Europe, and Central Asia",POL,mid,0.5783326500674195,0.39590392695849735,0.14450492971828344,0.1406170967950532,0.1748699976890074,0.20280590277310095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7024,44.83,NA,NA,NA,NA,NA,NA,41059.58478,NA,NA,Poland,3,2050
Romania,Central Europe,"Central Europe, Eastern Europe, and Central Asia",ROU,mid,0.24240336134695117,0.15804138701920775,0.0563509415793168,0.05576473160996124,0.06622024656864292,0.07702266260813928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3761,19.27,NA,NA,NA,NA,NA,NA,37730.37084,NA,NA,Romania,3,2050
Serbia,Central Europe,"Central Europe, Eastern Europe, and Central Asia",SRB,mid,0.08713655863681849,0.0636975140739158,0.0204200514454512,0.02382611032524214,0.0267717349153822,0.03481450494522541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,15.79,NA,NA,NA,NA,NA,NA,23404.99711,NA,NA,Serbia,3,2050
Slovakia,Central Europe,"Central Europe, Eastern Europe, and Central Asia",SVK,mid,0.0746706139037933,0.04934789136532391,0.01716539835663899,0.01645089883494635,0.0211300061920371,0.0259113932208541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3082,56.55,NA,NA,NA,NA,NA,NA,38346.09358,NA,NA,Slovakia,3,2050
Slovenia,Central Europe,"Central Europe, Eastern Europe, and Central Asia",SVN,mid,0.03757872271800046,0.02518830364634854,0.00943891437703932,0.00904492558995793,0.01124026178089066,0.01282904817632239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1215,58.73,NA,NA,NA,NA,NA,NA,45914.05724,NA,NA,Slovenia,3,2050
Eastern Europe,Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",NA,NA,0.24379083120592887,0.2349945795868559,0.06881590152971973,0.11925843654411812,0.04010499470951505,0.03932741103997581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2050
Belarus,Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",BLR,low,0.00628535854687167,0.01297189668177428,0.00185480331758785,0.00648032016101213,5.308038503198211e-4,0.00182622749449804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1371,14.47,NA,NA,NA,NA,NA,NA,27611.18011,NA,NA,Belarus,3,2050
Estonia,Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",EST,mid,0.02285850137238181,0.01490745310049345,0.00557358461685975,0.00533964664119831,0.00655799695763995,0.00739293623257445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149,113,NA,NA,NA,NA,NA,NA,44251.5375,NA,NA,Estonia,3,2050
Latvia,Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",LVA,mid,0.02250597478438584,0.01499608344044045,0.00562613092190427,0.00546594776529106,0.00664369521776425,0.00775018394032361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112,58.08,NA,NA,NA,NA,NA,NA,36912.01306,NA,NA,Latvia,3,2050
Lithuania,Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",LTU,mid,0.04845076669025654,0.03242957077430133,0.01211484198759936,0.01105549344837729,0.01454831714150989,0.0168295954602107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199,71.47,NA,NA,NA,NA,NA,NA,45873.52732,NA,NA,Lithuania,3,2050
Republic of Moldova,Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",MDA,low,0.00153938589806325,0.00342777458714465,5.492135387790044e-4,0.00192266519160221,1.5544989750567213e-4,6.497174405117317e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0051,1.43,NA,NA,NA,NA,NA,NA,15682.07033,NA,NA,Republic of Moldova,3,2050
Russian Federation,Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",RUS,low,0.1241790694578918,0.22796108169667695,0.03753780203468286,0.11596079649349109,0.00999195533662155,0.03332954072037954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8921,6.08,NA,NA,NA,NA,NA,NA,38638.42969,NA,NA,Russian Federation,3,2050
Ukraine,Eastern Europe,"Central Europe, Eastern Europe, and Central Asia",UKR,low,0.01797177445607796,0.03971632142633227,0.00555952511230663,0.02343853293407057,0.00167677630815392,0.00583725913931368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0589,1.41,NA,NA,NA,NA,NA,NA,17846.4082,NA,NA,Ukraine,3,2050
High-income,NA,High-income,NA,NA,122.64429594773992,16.478622849663566,45.86189452093856,5.790444152930306,32.155006872484115,9.146773097908383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2050
Australasia,Australasia,High-income,NA,NA,5.116032106537631,1.1504924965813876,2.0798019827091045,0.44427388910995064,1.0733512102612726,0.556751349296887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2050
Australia,Australasia,High-income,AUS,high,5.002571012228758,1.148056853818944,2.0527573479582597,0.4436152175548098,1.0404058675511425,0.5554095850212255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3703,288.25,NA,NA,NA,NA,NA,NA,58182.33695,NA,NA,Australia,3,2050
New Zealand,Australasia,High-income,NZL,mid,0.11346109430887295,0.07482275783090472,0.02704463475084504,0.02418320282095558,0.03294534271012997,0.03862975291733434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5353,106.27,NA,NA,NA,NA,NA,NA,47996.67988,NA,NA,New Zealand,3,2050
High-income Asia Pacific,High-income Asia Pacific,High-income,NA,NA,8.871326218020974,1.4564211954421324,3.522467073798346,0.5638331572346295,2.685517570758458,0.9903031246507497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2050
Brunei Darussalam,High-income Asia Pacific,High-income,BRN,low,8.626488588084638e-4,0.00162578672855003,2.1558095240071192e-4,6.393801022982153e-4,6.565450254772183e-5,2.16522429188366e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0091,20.35,NA,NA,NA,NA,NA,NA,78248.79711,NA,NA,Brunei Darussalam,3,2050
Japan,High-income Asia Pacific,High-income,JPN,high,6.068063060054629,1.314372094464157,2.3312886517319646,0.5106897002106225,1.715312151255573,0.8685137826874599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.7336,227.7,NA,NA,NA,NA,NA,NA,44355.34872,NA,NA,Japan,3,2050
Republic of Korea,High-income Asia Pacific,High-income,KOR,high,2.4856328800985015,0.5965599159954644,1.1211856835281944,0.231187594963774,0.8934319976224517,0.46876724457000224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2547,139.93,NA,NA,NA,NA,NA,NA,48419.64325,NA,NA,Republic of Korea,3,2050
Singapore,High-income Asia Pacific,High-income,SGP,mid,0.3167676290090339,0.1941708507268614,0.06977715758578605,0.0604627689070356,0.0767077673778861,0.08149424219687533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1604,204.66,NA,NA,NA,NA,NA,NA,132617.354,NA,NA,Singapore,3,2050
